crop,leaf_color,spot_color,spot_size,leaf_curl,powder,stem,temperature,humidity,disease
Tomato,White,None,Medium,No,No,Healthy,19.6,73.0,Early Blight
Tomato,Green,Brown,Medium,No,No,Healthy,23.4,61.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,26.6,89.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,19.6,83.3,Early Blight
Tomato,Brown,Brown,None,No,No,Healthy,21.1,94.0,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,31.2,65.8,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,21.5,70.9,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,18.6,90.2,Early Blight
Tomato,Brown,Brown,Medium,No,No,Dry,19.5,79.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,28.0,67.9,Early Blight
Tomato,Brown,Brown,Large,No,Yes,Healthy,20.7,82.4,Early Blight
Tomato,Brown,Brown,Small,No,No,Healthy,28.1,70.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,27.1,62.2,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,22.4,92.8,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,23.1,59.6,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,30.9,80.1,Early Blight
Tomato,Brown,Brown,Medium,No,Yes,Healthy,27.5,60.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Rotten,30.2,74.1,Early Blight
Tomato,Brown,White,Medium,No,No,Healthy,29.1,65.2,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,26.3,90.2,Early Blight
Tomato,Black,Brown,Medium,Yes,No,Healthy,19.3,65.1,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,26.9,92.9,Early Blight
Tomato,Brown,Brown,Medium,No,No,Rotten,18.4,87.4,Early Blight
Tomato,Brown,White,Medium,No,No,Healthy,24.3,70.4,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,20.2,92.8,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,26.9,70.9,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,27.8,74.9,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,19.6,68.9,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,21.2,61.7,Early Blight
Tomato,Yellow,Brown,Medium,No,No,Healthy,24.7,57.1,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,28.5,74.7,Early Blight
Tomato,Brown,Brown,Medium,Yes,No,Healthy,27.6,78.2,Early Blight
Tomato,Brown,White,Medium,No,No,Healthy,23.5,88.1,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,27.0,75.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Dry,28.2,88.0,Early Blight
Tomato,Brown,White,Medium,No,No,Healthy,36.5,56.4,Early Blight
Tomato,Brown,None,Medium,No,No,Dry,30.5,74.2,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,30.6,67.3,Early Blight
Tomato,Brown,Brown,Small,No,No,Healthy,22.1,29.6,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,29.9,91.8,Early Blight
Tomato,Brown,Brown,Large,No,No,Healthy,28.0,61.5,Early Blight
Tomato,Brown,Brown,Medium,No,No,Healthy,31.0,89.7,Early Blight
Tomato,Brown,White,Medium,No,No,Healthy,18.5,80.9,Early Blight
Tomato,Brown,Yellow,Medium,No,No,Healthy,19.6,69.8,Early Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.0,86.7,Late Blight
Tomato,Black,Brown,Medium,No,Yes,Healthy,25.0,85.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.3,91.0,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,18.9,28.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.7,98.7,Late Blight
Tomato,Yellow,Black,None,No,Yes,Healthy,14.9,93.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.8,98.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.4,83.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.1,92.3,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,24.7,87.0,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,19.8,100.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.3,89.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.3,77.7,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,16.8,80.1,Late Blight
Tomato,Black,White,Large,No,Yes,Healthy,24.4,82.1,Late Blight
Tomato,Green,Black,Large,No,Yes,Healthy,24.5,82.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.6,77.5,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,14.3,83.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.3,102.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,15.4,24.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.7,83.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.7,78.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.3,98.8,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,22.2,101.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.3,84.5,Late Blight
Tomato,Black,Yellow,Large,No,Yes,Healthy,17.1,84.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.8,94.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,18.0,90.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.9,86.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.1,80.6,Late Blight
Tomato,Black,Black,Small,Yes,Yes,Healthy,15.8,95.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.8,101.2,Late Blight
Tomato,White,Black,Large,No,Yes,Healthy,14.4,98.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.1,102.5,Late Blight
Tomato,Black,White,Large,No,Yes,Healthy,24.5,84.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.6,84.2,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,20.7,85.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,26.2,98.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.2,88.3,Late Blight
Tomato,Black,White,Large,No,Yes,Healthy,18.5,93.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.1,87.1,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,18.1,84.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.8,77.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.0,100.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.5,78.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.4,80.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.9,97.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,26.0,92.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Cracked,15.8,90.9,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,15.3,78.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.7,93.6,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,20.5,87.5,Late Blight
Tomato,Black,Black,Medium,No,Yes,Healthy,25.7,81.3,Late Blight
Tomato,Black,Black,Small,No,Yes,Healthy,18.4,54.8,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,13.7,82.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.3,78.4,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,25.6,99.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.3,90.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.9,92.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,26.5,81.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.5,21.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,12.1,100.8,Late Blight
Tomato,Black,Black,Medium,No,Yes,Healthy,22.2,98.1,Late Blight
Tomato,Black,Brown,Large,No,Yes,Dry,22.4,95.6,Late Blight
Tomato,Black,None,Small,No,Yes,Cracked,20.0,95.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.3,101.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.8,94.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.5,89.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,17.9,92.5,Late Blight
Tomato,Brown,Black,Medium,No,Yes,Healthy,26.4,77.1,Late Blight
Tomato,Black,Black,Small,Yes,Yes,Healthy,17.5,79.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.5,90.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,37.3,94.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.7,98.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.1,80.1,Late Blight
Tomato,Black,Black,Small,No,Yes,Healthy,19.2,80.2,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,18.0,78.3,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,23.2,95.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.5,85.7,Late Blight
Tomato,Black,Black,Small,No,Yes,Healthy,18.2,85.9,Late Blight
Tomato,White,Brown,Large,No,Yes,Healthy,23.1,90.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,20.6,46.6,Late Blight
Tomato,Green,Black,Large,No,Yes,Healthy,25.5,98.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Cracked,16.5,82.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.7,99.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.7,97.3,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,17.8,83.4,Late Blight
Tomato,White,Black,Large,No,Yes,Rotten,23.0,86.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.4,97.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.1,89.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.7,100.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.7,88.3,Late Blight
Tomato,Yellow,White,Large,No,Yes,Healthy,21.6,89.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.2,77.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.6,89.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.4,80.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.7,94.3,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,14.5,98.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.8,100.1,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,24.7,98.1,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,24.9,79.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.2,91.1,Late Blight
Tomato,Black,Yellow,Large,No,Yes,Rotten,17.0,93.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Dry,19.9,83.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.0,93.0,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,22.5,92.0,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,15.2,82.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.4,93.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.2,86.2,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,24.7,100.1,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,23.4,78.7,Late Blight
Tomato,Black,Yellow,Large,No,Yes,Healthy,25.3,77.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.8,79.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.0,96.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.4,77.5,Late Blight
Tomato,Black,Yellow,Large,No,Yes,Healthy,19.0,95.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.1,85.4,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,14.8,100.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.4,20.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.9,83.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.5,87.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.5,84.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.8,84.2,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,22.1,82.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.4,98.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,15.5,78.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.3,92.5,Late Blight
Tomato,Black,Yellow,Large,No,No,Healthy,23.0,97.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,20.4,99.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.6,78.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.7,98.5,Late Blight
Tomato,Black,Black,Medium,No,Yes,Healthy,19.0,93.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.6,95.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Dry,19.8,97.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.4,80.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.7,89.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,11.6,89.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.8,91.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,32.9,86.8,Late Blight
Tomato,White,Black,Large,No,Yes,Healthy,23.7,77.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.6,98.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.8,90.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.4,95.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.7,87.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.9,98.4,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,18.7,83.0,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,23.8,99.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.0,81.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.8,102.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.6,82.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.4,82.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.9,101.9,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,18.8,91.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.6,75.1,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,26.0,100.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.4,80.2,Late Blight
Tomato,Black,Yellow,Large,No,Yes,Healthy,21.1,96.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.9,79.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.6,85.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.2,77.5,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,18.5,94.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.7,88.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.7,96.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.2,91.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.4,49.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,26.4,102.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.4,97.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.3,80.8,Late Blight
Tomato,Yellow,Black,Small,No,Yes,Cracked,25.0,91.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,29.9,64.6,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,16.3,91.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.8,77.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.6,99.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.4,87.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.0,90.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.9,85.1,Late Blight
Tomato,Green,White,Large,No,Yes,Healthy,20.2,92.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Dry,17.9,25.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.2,87.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.8,84.3,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,24.7,94.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.9,87.3,Late Blight
Tomato,Black,White,Large,No,No,Healthy,25.6,82.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.5,81.2,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Dry,15.1,82.7,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,20.1,102.3,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,25.6,100.5,Late Blight
Tomato,Black,White,Large,No,Yes,Healthy,24.2,90.9,Late Blight
Tomato,White,Black,Large,No,Yes,Cracked,23.0,92.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.9,83.0,Late Blight
Tomato,Yellow,Yellow,Large,No,Yes,Healthy,26.4,88.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.5,91.1,Late Blight
Tomato,Black,Black,Large,No,No,Rotten,17.9,102.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.8,87.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.1,91.2,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,20.5,102.4,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,20.7,78.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.8,100.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.6,102.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.2,89.9,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,22.4,77.0,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,23.0,73.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.6,87.2,Late Blight
Tomato,Yellow,Black,None,No,Yes,Healthy,20.4,92.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.3,85.5,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.2,99.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.3,101.7,Late Blight
Tomato,Black,Black,Large,No,No,Cracked,24.2,82.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.6,82.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.3,79.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.9,79.5,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,14.9,48.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Dry,21.4,48.9,Late Blight
Tomato,White,Black,Large,No,Yes,Healthy,20.7,100.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Dry,15.7,89.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.7,98.9,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,15.3,84.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.2,102.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.0,96.2,Late Blight
Tomato,Black,White,Large,No,Yes,Healthy,15.4,102.0,Late Blight
Tomato,Brown,Black,Small,No,Yes,Healthy,15.2,99.0,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,24.1,96.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.1,100.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.8,95.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,18.4,99.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.0,87.2,Late Blight
Tomato,Green,Black,Large,No,Yes,Healthy,23.7,95.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.1,99.9,Late Blight
Tomato,Black,Black,Small,No,Yes,Healthy,16.6,81.3,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,19.9,93.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.0,97.1,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,15.6,85.6,Late Blight
Tomato,Black,Black,Small,No,Yes,Healthy,25.9,101.6,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,24.7,91.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.9,86.1,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,14.3,98.8,Late Blight
Tomato,Yellow,Yellow,None,No,Yes,Healthy,24.6,91.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.6,96.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.3,82.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.0,80.0,Late Blight
Tomato,Green,Black,Large,No,Yes,Healthy,22.3,80.0,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.5,96.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.5,94.2,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,17.2,97.5,Late Blight
Tomato,Brown,Black,None,No,Yes,Healthy,18.4,77.4,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,25.6,95.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,16.0,101.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.2,81.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.7,93.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.0,83.8,Late Blight
Tomato,Black,White,Large,Yes,Yes,Healthy,15.1,93.0,Late Blight
Tomato,Yellow,Black,Small,No,Yes,Healthy,21.2,97.2,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,14.9,91.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,18.7,96.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.4,77.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.5,89.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.7,77.6,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,16.4,80.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,25.1,88.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.0,87.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,34.0,100.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.7,95.1,Late Blight
Tomato,Black,Yellow,Large,No,Yes,Healthy,14.0,92.3,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.5,88.4,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,25.9,89.6,Late Blight
Tomato,Black,Black,Medium,No,Yes,Rotten,17.3,91.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.8,89.1,Late Blight
Tomato,White,None,Large,No,Yes,Healthy,13.9,97.9,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,21.2,100.0,Late Blight
Tomato,White,Black,Large,No,Yes,Healthy,26.0,101.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,24.9,86.3,Late Blight
Tomato,Black,Brown,Large,No,Yes,Healthy,25.2,83.7,Late Blight
Tomato,Black,Black,Large,No,Yes,Rotten,21.9,79.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.5,96.6,Late Blight
Tomato,Black,Black,Small,No,Yes,Rotten,16.9,97.6,Late Blight
Tomato,Black,White,Large,No,Yes,Healthy,17.8,86.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.2,92.9,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,13.7,91.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,13.5,102.2,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,26.3,87.3,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Rotten,14.5,103.0,Late Blight
Tomato,Brown,Black,Large,Yes,Yes,Healthy,22.8,79.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.3,98.6,Late Blight
Tomato,Black,Black,Large,No,No,Healthy,13.9,65.4,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,15.1,83.7,Late Blight
Tomato,Yellow,Yellow,Large,No,Yes,Healthy,14.8,79.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,19.0,94.2,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,20.9,94.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,14.3,94.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.4,78.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.1,90.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.3,90.8,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,20.7,83.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,23.3,85.8,Late Blight
Tomato,Black,Brown,Small,No,Yes,Healthy,13.9,80.4,Late Blight
Tomato,Green,Black,Large,No,Yes,Healthy,14.9,93.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,17.3,102.0,Late Blight
Tomato,White,Black,Large,No,Yes,Healthy,14.5,84.3,Late Blight
Tomato,Black,Black,Small,No,Yes,Healthy,25.2,102.5,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,25.0,86.3,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,19.0,80.8,Late Blight
Tomato,Yellow,Black,Large,No,Yes,Healthy,21.2,64.3,Late Blight
Tomato,Black,Black,None,No,Yes,Healthy,20.7,96.5,Late Blight
Tomato,Black,None,Large,No,Yes,Healthy,18.3,94.0,Late Blight
Tomato,Green,Black,Large,No,Yes,Healthy,20.5,96.9,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.8,89.4,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,22.0,78.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,21.4,97.6,Late Blight
Tomato,Black,Black,Large,No,Yes,Cracked,14.0,100.9,Late Blight
Tomato,Brown,Black,Large,No,Yes,Healthy,18.0,81.5,Late Blight
Tomato,Black,Black,Large,Yes,Yes,Healthy,19.7,93.1,Late Blight
Tomato,Black,Black,Large,No,Yes,Healthy,15.4,88.9,Late Blight
